TIME,Temperature (C),Humidity (%),Precipitation (l/m^2),Wind Speed (m/s),Electricity Consumption (MWh)
2015-08-10 06:00:00,26.092584228515648,0.018791514,0.09161377,3.694184013467671,909.6646
2015-08-10 07:00:00,26.554528808593773,0.01905855,0.09732056,6.394860752310629,1038.2804
2015-08-10 08:00:00,27.055810546875023,0.018837309,0.10888672,9.835383965851934,1196.9506
2015-08-10 09:00:00,27.4497009277344,0.018814432,0.119659424,12.28224437619216,1286.8635
2015-08-10 10:00:00,27.840264892578148,0.018768666,0.1262207,13.489322101591988,1352.4006
2015-08-10 11:00:00,28.234307861328148,0.018700005,0.14050293,12.70039371871406,1364.5448
2015-08-10 12:00:00,28.487451171875023,0.018532164,0.15539551,10.126413170423184,1366.1775
2015-08-10 13:00:00,28.620080566406276,0.01822699,0.17596436,7.41120683734361,1403.0642
2015-08-10 14:00:00,28.573815917968773,0.017891299,0.17999268,5.0425727803430025,1393.6124
2015-08-10 15:00:00,28.449060058593773,0.017403018,0.1665039,2.8433193157323062,1360.5172
2015-08-10 16:00:00,28.392144775390648,0.016975768,0.13067627,1.5441410457457074,1297.8129
2015-08-10 17:00:00,28.284204101562523,0.016975766,0.09567261,1.4458397838584225,1221.4071
2015-08-10 18:00:00,27.965966796875023,0.017479304,0.0819397,1.868830100546804,1202.2041
2015-08-10 19:00:00,27.711877441406276,0.017906547,0.08029175,2.6630630220239326,1262.3875
2015-08-10 20:00:00,27.395379638671898,0.018562663,0.088897705,3.408419174910322,1225.6073
2015-08-10 21:00:00,27.1142517089844,0.018890718,0.106658936,4.385789038765283,1180.2659
2015-08-10 22:00:00,26.882501220703148,0.018928858,0.118255615,5.291723666547427,1113.6037
2015-08-10 23:00:00,26.667504882812523,0.018928858,0.121673584,6.07216730832678,1052.6472
2015-08-11 00:00:00,26.4440856933594,0.018928858,0.12963867,6.670665679610308,1008.8204
2015-08-11 01:00:00,26.251123046875023,0.018944118,0.12756348,6.9989811782551135,958.1875
2015-08-11 02:00:00,26.070123291015648,0.018928861,0.13140869,7.070033103185526,926.652
2015-08-11 03:00:00,25.948205566406276,0.018898329,0.13964844,7.056380918925341,909.9126
2015-08-11 04:00:00,25.857354736328148,0.018837279,0.15258789,6.704263921695691,915.2795
2015-08-11 05:00:00,25.815393066406276,0.01878387,0.16497803,6.283238757135909,932.6372
2015-08-11 06:00:00,25.906671142578148,0.018890677,0.1749878,6.091458469004123,955.3134
2015-08-11 07:00:00,26.607446289062523,0.018944079,0.18566895,7.836015040431405,1076.141
2015-08-11 08:00:00,27.0402770996094,0.018760968,0.19012451,8.663347831949762,1258.7162
2015-08-11 09:00:00,27.452294921875023,0.018646518,0.1864624,8.112665573805094,1358.2139
2015-08-11 10:00:00,27.862756347656276,0.018593108,0.17687988,7.226890749512926,1420.3838
2015-08-11 11:00:00,28.238641357421898,0.018501554,0.17248535,6.568355899098656,1448.7542
2015-08-11 12:00:00,28.538415527343773,0.018440515,0.16912842,6.200392756788875,1419.4976
2015-08-11 13:00:00,28.698663330078148,0.01832607,0.1685791,5.77679691845091,1442.0052
2015-08-11 14:00:00,28.745446777343773,0.018150598,0.18023682,4.696599017960789,1436.627
2015-08-11 15:00:00,28.712487792968773,0.017883575,0.20214844,2.8701323824931646,1414.1145
2015-08-11 16:00:00,28.632928466796898,0.01773099,0.19342041,3.157567674903784,1355.3813
2015-08-11 17:00:00,28.375817871093773,0.018158237,0.12261963,6.284199846995637,1217.5497
2015-08-11 18:00:00,27.778375244140648,0.01920346,0.088409424,7.088243499995056,1220.3
2015-08-11 19:00:00,27.408593750000023,0.019546773,0.08932495,7.851153776092068,1251.6916
2015-08-11 20:00:00,27.162774658203148,0.019706981,0.096832275,8.62353288197216,1206.8816
2015-08-11 21:00:00,26.9582458496094,0.019890077,0.10220337,8.951143368620057,1173.7223
2015-08-11 22:00:00,26.781854248046898,0.020035028,0.10882568,9.167774995788951,1118.3121
2015-08-11 23:00:00,26.607354736328148,0.020073177,0.12225342,9.05313542042489,1036.1811
2015-08-12 00:00:00,26.4601989746094,0.019996885,0.13061523,8.581197019720488,990.6525
2015-08-12 01:00:00,26.3054138183594,0.019920595,0.12945557,8.039822773474663,962.621
2015-08-12 02:00:00,26.204064941406276,0.01990534,0.12689209,7.936547770415356,927.5695
2015-08-12 03:00:00,26.152764892578148,0.019920602,0.12542725,8.052440638212342,896.4888
2015-08-12 04:00:00,26.160058593750023,0.019935867,0.11987305,8.547109456586258,908.8963
2015-08-12 05:00:00,26.199761962890648,0.019928243,0.11691284,8.991722114776206,930.229
2015-08-12 06:00:00,26.395837402343773,0.020019803,0.11383057,9.438647835761714,947.5977
2015-08-12 07:00:00,27.215783691406276,0.02034024,0.113464355,12.265680583074696,1064.2758
2015-08-12 08:00:00,27.870019531250023,0.020210544,0.11074829,15.5570652749245,1264.2341
2015-08-12 09:00:00,28.414270019531276,0.020073228,0.113098145,17.334648873706875,1362.2671
2015-08-12 10:00:00,28.9057556152344,0.019943547,0.119659424,17.87983556684627,1425.523
2015-08-12 11:00:00,29.294335937500023,0.019836739,0.13446045,17.728269624649705,1413.2882
2015-08-12 12:00:00,29.549584960937523,0.019722354,0.14611816,17.120102560502634,1431.5248
2015-08-12 13:00:00,29.712976074218773,0.019607937,0.1482544,16.068206272251338,1447.807
2015-08-12 14:00:00,29.751885986328148,0.019523982,0.14819336,15.110862957531216,1481.642
2015-08-12 15:00:00,29.6503845214844,0.019478166,0.14453125,14.576680903404174,1449.1426
2015-08-12 16:00:00,29.384912109375023,0.019523954,0.13677979,14.157724807412103,1351.5117
2015-08-12 17:00:00,28.899041748046898,0.019890187,0.1222229,12.815161052976302,1235.5566
2015-08-12 18:00:00,28.134393310546898,0.020347957,0.11456299,10.983721190701644,1204.3434
2015-08-12 19:00:00,27.657128906250023,0.020408988,0.11038208,11.06269769007021,1279.7171
2015-08-12 20:00:00,27.377648925781276,0.020363212,0.102630615,11.338154430070484,1232.5557
2015-08-12 21:00:00,27.188439941406276,0.020256398,0.09628296,11.144786878475982,1206.2375
2015-08-12 22:00:00,27.003747558593773,0.02015722,0.0909729,11.056686456582275,1141.4035
2015-08-12 23:00:00,26.814385986328148,0.020042783,0.09194946,11.13032994524158,1062.1278
2015-08-13 00:00:00,26.604516601562523,0.019981751,0.095184326,10.76116445940963,1005.4576
2015-08-13 01:00:00,26.4196716308594,0.019951237,0.10354614,10.376752958084962,996.5117
2015-08-13 02:00:00,26.282312011718773,0.019943614,0.114227295,10.376767846666104,951.8124
2015-08-13 03:00:00,26.203149414062523,0.019951258,0.12426758,10.52519177332339,939.5653
2015-08-13 04:00:00,26.149011230468773,0.019966517,0.13665771,10.603632049174347,915.1919
2015-08-13 05:00:00,26.120568847656276,0.019936044,0.14123535,11.057937808941857,925.3962
2015-08-13 06:00:00,26.286004638671898,0.019966682,0.13519287,12.719917010630384,895.4422
2015-08-13 07:00:00,27.012872314453148,0.020134544,0.11972046,17.305134746618783,1065.6424
2015-08-13 08:00:00,27.679711914062523,0.020012483,0.12652588,19.622566046942016,1226.23
2015-08-13 09:00:00,28.315270996093773,0.019775983,0.15612793,19.054291825919552,1322.8295
2015-08-13 10:00:00,28.892541503906276,0.01953947,0.17645264,17.4270981607718,1412.8582
2015-08-13 11:00:00,29.410577392578148,0.0193945,0.19970703,15.838130590926266,1443.0423
2015-08-13 12:00:00,29.776177978515648,0.019257154,0.22717285,13.991528967307952,1457.7969
2015-08-13 13:00:00,29.993341064453148,0.019203732,0.23022461,13.020168804006133,1491.9801
2015-08-13 14:00:00,29.969842529296898,0.019180834,0.19573975,13.147218724847267,1501.2151
2015-08-13 15:00:00,29.794335937500023,0.019196093,0.16687012,13.70720411911866,1431.8383
2015-08-13 16:00:00,29.355187988281276,0.019501274,0.13726807,14.318177744679057,1314.3744
2015-08-13 17:00:00,28.731530761718773,0.020004826,0.09866333,14.752554482852494,1208.7987
2015-08-13 18:00:00,27.949731445312523,0.020332905,0.08178711,15.227993705585884,1214.8506
2015-08-13 19:00:00,27.399194335937523,0.020439733,0.07421875,16.718279582312974,1250.8331
2015-08-13 20:00:00,27.016534423828148,0.020508412,0.06915283,17.254402408249913,1216.2517
2015-08-13 21:00:00,26.791284179687523,0.020447413,0.05722046,16.80724606241715,1164.5664
2015-08-13 22:00:00,26.665917968750023,0.020371085,0.052459717,16.40639698594871,1149.786
2015-08-13 23:00:00,26.595910644531276,0.02031766,0.059387207,16.558570611050712,1052.0492
2015-08-14 00:00:00,26.552636718750023,0.020310026,0.065216064,16.531350249651723,1001.3226
2015-08-14 01:00:00,26.525964355468773,0.020294731,0.07922363,16.134818362362367,983.2071
2015-08-14 02:00:00,26.484460449218773,0.020271838,0.10089111,14.733071257272702,970.3981
2015-08-14 03:00:00,26.4179626464844,0.020203203,0.11431885,13.148057731815015,947.373
2015-08-14 04:00:00,26.334008789062523,0.020081155,0.11413574,11.738322307800493,932.2698
2015-08-14 05:00:00,26.242028808593773,0.019981977,0.109069824,10.587683939771535,962.0851
2015-08-14 06:00:00,26.295434570312523,0.020050619,0.10006714,10.294735720606376,971.1012
2015-08-14 07:00:00,26.887780761718773,0.020279478,0.09527588,13.195834161396842,1061.306
2015-08-14 08:00:00,27.377313232421898,0.020195534,0.09060669,16.01579847467025,1166.6461
2015-08-14 09:00:00,27.843774414062523,0.020103963,0.09472656,17.447098700120826,1249.7737
2015-08-14 10:00:00,28.245019531250023,0.020096317,0.11099243,16.774763334739585,1276.8263
2015-08-14 11:00:00,28.689630126953148,0.020195484,0.1459961,13.318811567746891,1288.4938
2015-08-14 12:00:00,29.028497314453148,0.02021073,0.16699219,11.329332707712789,1279.695
2015-08-14 13:00:00,29.029382324218773,0.020111542,0.16278076,12.557976863251072,1286.6283
2015-08-14 14:00:00,28.755731201171898,0.020065764,0.14794922,13.982456965183305,1305.0107
2015-08-14 15:00:00,28.420861816406276,0.020134429,0.14447021,15.571181366484344,1275.103
2015-08-14 16:00:00,28.062097167968773,0.020241234,0.14178467,16.747188830972032,1210.9711
2015-08-14 17:00:00,27.616296386718773,0.020386172,0.13446045,16.87654680410806,1125.733
2015-08-14 18:00:00,27.093560791015648,0.020462444,0.10687256,15.604390568198516,1125.9181
2015-08-14 19:00:00,26.7878356933594,0.020515827,0.08721924,13.920546367709033,1180.5344
2015-08-14 20:00:00,26.636315917968773,0.020561585,0.07775879,11.928786572685407,1124.0774
2015-08-14 21:00:00,26.566857910156276,0.02058446,0.095184326,10.734054072884094,1079.0322
2015-08-14 22:00:00,26.561669921875023,0.020592079,0.123809814,11.724844977486644,1019.8202
2015-08-14 23:00:00,26.525781250000023,0.020553913,0.13708496,12.842115686394294,999.2693
2015-08-15 00:00:00,26.467706298828148,0.020492867,0.13781738,14.00963990886192,960.6528
2015-08-15 01:00:00,26.467675781250023,0.020439455,0.12573242,16.74842126494805,946.6326
2015-08-15 02:00:00,26.405603027343773,0.020332636,0.09490967,18.48740803848515,923.5304
2015-08-15 03:00:00,26.303521728515648,0.020141888,0.079193115,16.820259358224227,910.0791
2015-08-15 04:00:00,26.195153808593773,0.01990537,0.13519287,13.189329533516904,895.6667
2015-08-15 05:00:00,26.086694335937523,0.019768037,0.19232178,9.923555129646472,911.2795
2015-08-15 06:00:00,26.103540039062523,0.019821433,0.15026855,9.14688573901162,891.8667
2015-08-15 07:00:00,26.577172851562523,0.020080829,0.1182251,11.98756985609208,953.1785
2015-08-15 08:00:00,26.983850097656276,0.020027423,0.12023926,14.778274157862986,1090.2063
2015-08-15 09:00:00,27.297021484375023,0.019897727,0.1210022,14.908568971298775,1156.0382
2015-08-15 10:00:00,27.572808837890648,0.019836701,0.11608887,14.6489306167,1220.778
2015-08-15 11:00:00,27.930993652343773,0.019645981,0.10882568,14.532550250546803,1243.1334
2015-08-15 12:00:00,28.245294189453148,0.01938661,0.104034424,14.26351713253047,1216.0599
2015-08-15 13:00:00,28.462915039062523,0.019325593,0.086242676,14.00265758358306,1187.2862
2015-08-15 14:00:00,28.6237731933594,0.019310331,0.07537842,13.65680947281636,1172.2841
2015-08-15 15:00:00,28.622277832031276,0.019234048,0.0708313,12.055026861767644,1134.2431
2015-08-15 16:00:00,28.431237792968773,0.019234082,0.06399536,10.218957360639797,1095.9965
2015-08-15 17:00:00,27.956445312500023,0.01963082,0.071746826,8.472836040947696,1065.6481
2015-08-15 18:00:00,27.288690185546898,0.020004645,0.07873535,7.248987724404316,1094.7987
2015-08-15 19:00:00,26.879449462890648,0.019920794,0.07809448,7.849777374026434,1133.3931
2015-08-15 20:00:00,26.613702392578148,0.019844506,0.07159424,8.762205685449361,1127.7171
2015-08-15 21:00:00,26.423211669921898,0.019775804,0.06466675,9.134841319242188,1077.1333
2015-08-15 22:00:00,26.253381347656276,0.019653708,0.069488525,8.408245426722859,1030.1324
2015-08-15 23:00:00,26.1352478027344,0.019508736,0.0748291,7.413641686350161,982.8033
2015-08-16 00:00:00,26.017297363281276,0.019440075,0.06958008,7.682274135418732,945.2889
2015-08-16 01:00:00,25.918176269531276,0.019424839,0.05870056,8.87128245547312,920.7909
2015-08-16 02:00:00,25.878717041015648,0.01940199,0.061401367,9.838362085747477,903.9725
2015-08-16 03:00:00,25.854638671875023,0.019424915,0.08068848,10.14142801781882,883.2255
2015-08-16 04:00:00,25.804254150390648,0.019547015,0.09677124,9.680659497391868,876.2274
2015-08-16 05:00:00,25.732629394531276,0.019699631,0.11477661,9.066674870132028,870.872
2015-08-16 06:00:00,25.844201660156276,0.019898022,0.14501953,8.63325088589256,844.0333
2015-08-16 07:00:00,26.529443359375023,0.020248994,0.16040039,10.388316737267354,839.4795
2015-08-16 08:00:00,27.053979492187523,0.020332936,0.152771,13.55884134051706,871.5712
2015-08-16 09:00:00,27.524835205078148,0.020226141,0.18481445,16.130812338176064,907.0251
2015-08-16 10:00:00,27.9684997558594,0.019951504,0.16455078,16.713596277794597,980.9799
2015-08-16 11:00:00,28.278466796875023,0.019608201,0.13726807,14.264845012219943,1005.7447
2015-08-16 12:00:00,28.441613769531276,0.019241944,0.119384766,11.64164276957989,1022.2848
2015-08-16 13:00:00,28.469567871093773,0.018990137,0.11190796,11.031374711582584,1039.3225
2015-08-16 14:00:00,28.287316894531276,0.018784124,0.17358398,11.529544045398126,1012.9191
2015-08-16 15:00:00,27.788690185546898,0.018776495,0.20800781,11.933306295126291,995.8959
2015-08-16 16:00:00,27.235681152343773,0.019020641,0.12283325,12.960442516401486,974.4195
2015-08-16 17:00:00,26.808984375000023,0.019325817,0.08868408,13.906013247414078,975.016
2015-08-16 18:00:00,26.421258544921898,0.019653872,0.12054443,12.871919275973104,971.6984
2015-08-16 19:00:00,26.298516845703148,0.019875105,0.19769287,11.887512938675924,1079.7336
2015-08-16 20:00:00,26.331231689453148,0.019959008,0.16320801,12.320576404364814,1068.2629
2015-08-16 21:00:00,26.289849853515648,0.019936105,0.10128784,13.777898986720771,1038.4154
2015-08-16 22:00:00,26.184472656250023,0.019951351,0.087524414,15.33167327408528,1010.9444
2015-08-16 23:00:00,26.069665527343773,0.019951355,0.09844971,15.852180403186065,956.6973
2015-08-17 00:00:00,25.989282226562523,0.019997142,0.11376953,14.800446385018285,916.4135
2015-08-17 01:00:00,25.935083007812523,0.020042924,0.14154053,12.665657636373108,882.1297
2015-08-17 02:00:00,25.932824707031276,0.020142114,0.1539917,10.613082621726626,842.4364
2015-08-17 03:00:00,26.002069091796898,0.020302339,0.14001465,9.442256043352796,819.4611
2015-08-17 04:00:00,26.044519042968773,0.020416787,0.13647461,8.932717136463209,846.6885
2015-08-17 05:00:00,26.075158691406276,0.020447293,0.14105225,8.884554063278603,887.9937
2015-08-17 06:00:00,26.198907470703148,0.020454926,0.12988281,8.82778827828525,932.9252
2015-08-17 07:00:00,26.889123535156276,0.020561755,0.12045288,11.186297242707136,1056.3569
2015-08-17 08:00:00,27.4919372558594,0.02024898,0.124572754,13.808179653665446,1221.0777
2015-08-17 09:00:00,27.981072998046898,0.019936167,0.14025879,16.144399213862453,1306.0354
2015-08-17 10:00:00,28.331201171875023,0.019814083,0.15740967,16.82192214088985,1368.0515
2015-08-17 11:00:00,28.544305419921898,0.019745404,0.16253662,15.9995919938518,1355.6151
2015-08-17 12:00:00,28.658959960937523,0.019745389,0.1529541,14.295821666499668,1365.0349
2015-08-17 13:00:00,28.756005859375023,0.019745382,0.14611816,13.125161131823416,1371.734
2015-08-17 14:00:00,28.781854248046898,0.019753018,0.13366699,13.507887252856706,1347.7647
2015-08-17 15:00:00,28.6747985839844,0.019768275,0.1159668,15.275695255521132,1282.2734
2015-08-17 16:00:00,28.413995361328148,0.01984457,0.09295654,16.877561817262226,1217.7877
2015-08-17 17:00:00,27.963403320312523,0.020111594,0.077697754,15.628874539145537,1101.7772
2015-08-17 18:00:00,27.364404296875023,0.020409124,0.06793213,11.856906452415735,1137.4507
2015-08-17 19:00:00,27.017266845703148,0.02051591,0.0692749,9.4737685880417,1168.1665
2015-08-17 20:00:00,26.809442138671898,0.02049301,0.07507324,8.802243943654567,1138.6591
2015-08-17 21:00:00,26.679650878906276,0.020462492,0.07324219,9.278174650291326,1111.2216
2015-08-17 22:00:00,26.557397460937523,0.020416718,0.078063965,10.504707501863487,1075.6636
2015-08-17 23:00:00,26.467797851562523,0.020378565,0.09173584,11.92186900367436,989.2774
2015-08-18 00:00:00,26.379968261718773,0.020370929,0.1053772,13.129763226084728,925.4298
2015-08-18 01:00:00,26.322198486328148,0.020363295,0.11669922,12.928304997132338,903.4994
2015-08-18 02:00:00,26.247644042968773,0.020332776,0.13964844,11.515058718956904,888.5285
2015-08-18 03:00:00,26.189233398437523,0.020248858,0.15802002,9.901957058370604,876.608
2015-08-18 04:00:00,26.151574707031276,0.020126801,0.16497803,8.945973245929956,870.6992
2015-08-18 05:00:00,26.1450134277344,0.019989498,0.1482544,8.552716155031689,890.4454
2015-08-18 06:00:00,26.230889892578148,0.019928493,0.12530518,7.997342946357882,912.2689
2015-08-18 07:00:00,26.908837890625023,0.020195505,0.11782837,8.855101159420999,1048.5781
2015-08-18 08:00:00,27.496942138671898,0.020004759,0.11679077,10.385150894442592,1213.4927
2015-08-18 09:00:00,27.907983398437523,0.019791126,0.119140625,10.161424350469884,1337.2852
2015-08-18 10:00:00,28.372613525390648,0.019485947,0.108062744,9.154192342419762,1434.7192
2015-08-18 11:00:00,28.873193359375023,0.019257067,0.095947266,8.39527495869433,1459.7169
2015-08-18 12:00:00,29.2692810058594,0.0191884,0.0843811,8.430894264764426,1464.4125
2015-08-18 13:00:00,29.502465820312523,0.019325688,0.069366455,8.80451836329615,1494.5249
2015-08-18 14:00:00,29.617639160156276,0.019501185,0.0640564,9.22012185237572,1468.6309
2015-08-18 15:00:00,29.605859375000023,0.019630883,0.05281067,9.37384530242441,1419.3143
2015-08-18 16:00:00,29.454980468750023,0.019791095,0.027671814,8.908413041712476,1355.7386
2015-08-18 17:00:00,29.0568786621094,0.020271746,0.03907776,7.974142763947999,1233.9463
2015-08-18 18:00:00,28.300592041015648,0.020912617,0.06732178,7.32482135021053,1230.0802
2015-08-18 19:00:00,27.856103515625023,0.020889731,0.087402344,7.486866201027301,1286.7963
2015-08-18 20:00:00,27.551660156250023,0.020836325,0.080963135,7.36921292081221,1234.1617
2015-08-18 21:00:00,27.273736572265648,0.020775283,0.06573486,8.134708808324993,1220.5641
2015-08-18 22:00:00,27.0195251464844,0.020752372,0.04675293,10.838031563047837,1144.9527
2015-08-18 23:00:00,26.787255859375023,0.020660797,0.03527832,12.56891055391067,1059.0568
2015-08-19 00:00:00,26.592095947265648,0.020401372,0.03126526,12.718312674837096,1002.3462
2015-08-19 01:00:00,26.4680114746094,0.02007328,0.042053223,12.311829177474504,959.0823
2015-08-19 02:00:00,26.356347656250023,0.019867267,0.044830322,11.875089136692598,927.6712
2015-08-19 03:00:00,26.260095214843773,0.01969178,0.04135132,11.783015134005106,928.7793
2015-08-19 04:00:00,26.182397460937523,0.019539192,0.043258667,11.207515851430172,919.9959
2015-08-19 05:00:00,26.115380859375023,0.019409506,0.045211792,10.388005015081546,932.4726
2015-08-19 06:00:00,26.259454345703148,0.019455276,0.043685913,9.625761026788927,936.855
2015-08-19 07:00:00,27.125024414062523,0.019722296,0.04182434,10.912916226658592,1099.5134
2015-08-19 08:00:00,27.927423095703148,0.019508664,0.044570923,12.345059995262115,1269.7478
2015-08-19 09:00:00,28.587609863281276,0.01943999,0.05014038,12.180932913695454,1355.219
2015-08-19 10:00:00,29.201348876953148,0.019447612,0.055862427,11.549121892667824,1443.9955
2015-08-19 11:00:00,29.744409179687523,0.019439971,0.05757141,10.884379542150215,1471.5106
2015-08-19 12:00:00,30.134942626953148,0.019569661,0.054595947,9.954376561690522,1459.4626
2015-08-19 13:00:00,30.367608642578148,0.019798538,0.047927856,9.664260972250828,1486.9489
2015-08-19 14:00:00,30.481408691406276,0.019844307,0.04017639,10.14464524808397,1497.9076
2015-08-19 15:00:00,30.438073730468773,0.01983667,0.032821655,11.34346410974325,1468.2694
2015-08-19 16:00:00,30.124597167968773,0.019829035,0.026176453,13.454157241403715,1369.7462
2015-08-19 17:00:00,29.3696228027344,0.02007317,0.022949219,14.808311623532523,1228.9973
2015-08-19 18:00:00,28.298364257812523,0.020538561,0.025566101,14.19404325598019,1231.4401
2015-08-19 19:00:00,27.629418945312523,0.020706408,0.02835846,14.31785533146374,1281.4296
2015-08-19 20:00:00,27.2653747558594,0.020668263,0.032165527,14.10190855054969,1217.8629
2015-08-19 21:00:00,27.054498291015648,0.020607237,0.03023529,13.887966518309003,1174.8314
2015-08-19 22:00:00,26.884545898437523,0.020584375,0.026794434,13.891896433876154,1111.5371
2015-08-19 23:00:00,26.740441894531276,0.02060729,0.030555725,13.480051026063782,1041.2281
2015-08-20 00:00:00,26.642663574218773,0.020637821,0.045837402,11.772346829406027,1093.2343
2015-08-20 01:00:00,26.587426757812523,0.020622568,0.07632446,9.954650957396437,1053.1697
2015-08-20 02:00:00,26.5644470214844,0.020607311,0.091552734,9.643248509775589,1029.2829
2015-08-20 03:00:00,26.538354492187523,0.020553919,0.09780884,10.40778262837488,984.943
2015-08-20 04:00:00,26.503686523437523,0.020431878,0.10397339,10.966885546168688,983.1554
2015-08-20 05:00:00,26.455865478515648,0.020279303,0.09814453,11.482433290094685,1011.6429
2015-08-20 06:00:00,26.541528320312523,0.020225896,0.09387207,11.886877656163442,1047.9109
2015-08-20 07:00:00,27.184716796875023,0.020317448,0.08547974,15.106321130915743,1201.7922
2015-08-20 08:00:00,27.738244628906276,0.020012276,0.075805664,18.209631649609317,1269.3661
2015-08-20 09:00:00,28.248803710937523,0.019768141,0.064331055,19.77979794637237,1324.5028
2015-08-20 10:00:00,28.704248046875023,0.019577412,0.05432129,19.744292109945384,1413.4237
2015-08-20 11:00:00,29.173730468750023,0.019508744,0.05493164,18.55535817866828,1395.8044
2015-08-20 12:00:00,29.557000732421898,0.019508742,0.078826904,16.704660050998754,1379.17
2015-08-20 13:00:00,29.734155273437523,0.019493468,0.11352539,14.68884838391707,1386.5
2015-08-20 14:00:00,29.698510742187523,0.019478194,0.13537598,13.353920041731456,1372.9648
2015-08-20 15:00:00,29.541833496093773,0.019592624,0.114746094,13.183841247676844,1276.6829
2015-08-20 16:00:00,29.248468017578148,0.01988254,0.08465576,12.047674994716628,1215.6941
2015-08-20 17:00:00,28.779809570312523,0.0204166,0.06689453,9.480640763465765,1152.7342
2015-08-20 18:00:00,28.129022216796898,0.02095828,0.074279785,6.785240724660353,1148.4228
2015-08-20 19:00:00,27.732080078125023,0.020988792,0.081726074,6.764834468195071,1268.8257
2015-08-20 20:00:00,27.469293212890648,0.020996401,0.08352661,7.839077921185562,1236.3733
2015-08-20 21:00:00,27.240319824218773,0.021026904,0.08102417,9.094401039336358,1213.067
2015-08-20 22:00:00,27.0368591308594,0.02104977,0.071777344,11.00754089583529,1142.3587
2015-08-20 23:00:00,26.864282226562523,0.021049758,0.06488037,12.923367684625076,1157.7461
2015-08-21 00:00:00,26.717736816406276,0.020897165,0.059310913,13.632163129233426,1016.6869
2015-08-21 01:00:00,26.580743408203148,0.020607235,0.07815552,12.57825429984978,974.8065
2015-08-21 02:00:00,26.513635253906276,0.020286782,0.19073486,11.693897827453675,952.5575
2015-08-21 03:00:00,26.459375000000023,0.0200884,0.26306152,10.713155819415864,932.1338
2015-08-21 04:00:00,26.381646728515648,0.020012094,0.2977295,9.323937256826554,929.2407
2015-08-21 05:00:00,26.343774414062523,0.01999683,0.3190918,9.12149519408993,936.4678
2015-08-21 06:00:00,26.379235839843773,0.020042604,0.303833,9.75088492265714,976.4772
2015-08-21 07:00:00,26.695581054687523,0.02023334,0.26000977,11.139007466341203,1107.7758
2015-08-21 08:00:00,27.069116210937523,0.02029438,0.22949219,12.541808274864785,1268.8644
2015-08-21 09:00:00,27.394494628906276,0.020324906,0.22174072,12.147990251262774,1339.6758
2015-08-21 10:00:00,27.812036132812523,0.02027151,0.17852783,11.254469449092944,1442.5111
2015-08-21 11:00:00,28.282861328125023,0.020126557,0.14978027,10.022070813027996,1439.6172
2015-08-21 12:00:00,28.671044921875023,0.020073159,0.14453125,9.890902136223945,1418.3766
2015-08-21 13:00:00,28.932702636718773,0.020118948,0.15344238,10.100319039621889,1428.6822
2015-08-21 14:00:00,29.036889648437523,0.020218149,0.17834473,8.39707638407123,1385.1485
2015-08-21 15:00:00,29.011437988281276,0.020225782,0.17126465,5.530577341331969,1358.1613
2015-08-21 16:00:00,28.825280761718773,0.020088462,0.16033936,3.71030000178024,1283.678
2015-08-21 17:00:00,28.404931640625023,0.020080829,0.11590576,3.877650308259755,1210.5615
2015-08-21 18:00:00,27.819360351562523,0.020645404,0.10748291,3.8162382640589447,1253.0165
2015-08-21 19:00:00,27.513940429687523,0.020675933,0.114990234,2.0093687434121312,1215.5854
2015-08-21 20:00:00,27.327691650390648,0.020691207,0.09353638,0.9587236218510364,1193.696
2015-08-21 21:00:00,27.149987792968773,0.020614918,0.07626343,1.756364784698068,1130.7994
2015-08-21 22:00:00,27.007470703125023,0.020500463,0.07455444,2.103807747196208,1045.6326
2015-08-21 23:00:00,26.976861572265648,0.020347863,0.067230225,1.828543805787584,1012.7883
2015-08-22 00:00:00,26.9760681152344,0.020263929,0.076660156,0.9324262825870098,992.362
2015-08-22 01:00:00,26.872003173828148,0.020271542,0.09472656,0.0089788897306018,941.0758
2015-08-22 02:00:00,26.745080566406276,0.020317301,0.11807251,0.2866442805826766,913.5215
2015-08-22 03:00:00,26.721856689453148,0.020324914,0.11782837,0.9528335913766276,889.6507
2015-08-22 04:00:00,26.697320556640648,0.0203249,0.11349487,1.7737915572929517,881.7287
2015-08-22 05:00:00,26.653894042968773,0.020324891,0.10812378,3.541838430091676,888.7302
2015-08-22 06:00:00,26.595544433593773,0.020363031,0.11764526,5.820377323071277,880.4382
2015-08-22 07:00:00,26.984826660156276,0.020477468,0.14453125,9.355441108551286,976.2049
2015-08-22 08:00:00,27.343530273437523,0.020317253,0.15136719,12.324686704913338,1106.5109
2015-08-22 09:00:00,27.7050720214844,0.020057864,0.13720703,13.104171863225362,1191.643
2015-08-22 10:00:00,28.080895996093773,0.01975271,0.123046875,11.720902888180593,1253.1209
2015-08-22 11:00:00,28.490350341796898,0.019630661,0.112701416,10.181450908217135,1260.3969
2015-08-22 12:00:00,28.9111267089844,0.019417055,0.107055664,8.583709639908085,1263.5478
2015-08-22 13:00:00,29.135461425781276,0.01921106,0.104644775,6.262410749153498,1221.2
2015-08-22 14:00:00,29.253015136718773,0.018951656,0.10928345,4.204670965359944,1222.3777
2015-08-22 15:00:00,29.217706298828148,0.018760923,0.107543945,3.568665788395165,1200.4145
2015-08-22 16:00:00,29.101770019531276,0.018707523,0.10192871,4.917593806292765,1170.9603
